address,area,frontage,access_road,house_direction,balcony_direction,floors,bedrooms,bathrooms,legal_status,furniture_state,price,year
"Đường Cách Mạng Tháng 8, Phường Tân Sơn Nhất, TP Hồ Chí Minh",40,,,Đông Nam,,2,2,2,Have certificate,Other,4.499,2026
"15/1, Phường An Khánh, TP Hồ Chí Minh",256,,,,,,10,6,Have certificate,,33.5,2026
"Đường Trần Văn Quang, Phường Bảy Hiền, TP Hồ Chí Minh",36,,,,,,4,,Have certificate,,5.2,2026
"Đường Tây Sơn, Phường Tân Sơn Nhì, TP Hồ Chí Minh",70,,,,,1,2,1,Have certificate,,6.47,2026
"Đường Lạc Long Quân, Phường Bảy Hiền, TP Hồ Chí Minh",60,,,,,3,5,4,Have certificate,Basic,6.8,2026
"Đường Tân Thới Nhất 1B Khu Phố 5, Phường Đông Hưng Thuận, TP Hồ Chí Minh",90,,,,,,2,,Have certificate,,6.5,2026
"Cầu Hậu Giang, Phường Bình Phú, TP Hồ Chí Minh",33,,,,,2,2,2,Have certificate,Basic,2.95,2026
"Đường Bùi Tư Toàn, Phường An Lạc, TP Hồ Chí Minh",80,,,,,3,5,3,Have certificate,Full,6.8,2026
"Đường số 15, Phường Bình Hưng Hòa, TP Hồ Chí Minh",64,,,,,4,5,4,Have certificate,,8.19,2026
"109, Phường Phước Long, TP Hồ Chí Minh",142,,,Đông Bắc,,1,2,1,Have certificate,,9,2026
"Đường Hoàng Văn Thụ, Phường Tân Sơn Nhất, TP Hồ Chí Minh",75,,,Đông Nam,,5,6,6,Have certificate,Other,12.5,2026
"29a2, Phường Trung Mỹ Tây, TP Hồ Chí Minh",34,,,,,2,3,1,Have certificate,Basic,3.35,2026
"52/4B, Phường Đông Hưng Thuận, TP Hồ Chí Minh",64,,,Tây,,2,3,2,Have certificate,Basic,2.65,2026
"Đường Nguyễn Thị Trọn, Xã Vĩnh Lộc, TP Hồ Chí Minh",60,,,,,,3,2,Shared certificate,,1.35,2026
"Đường 18B, Phường Bình Hưng Hòa, TP Hồ Chí Minh",32,,,,,2,2,2,Have certificate,Other,3.68,2026
"Đường Vĩnh Khánh, Phường Khánh Hội, TP Hồ Chí Minh",20,,,Đông Nam,,2,2,2,Have certificate,Full,4.3,2026
"Đường Bùi Quang Là, Phường An Hội Tây, TP Hồ Chí Minh",46,,,,,4,5,4,Have certificate,Full,5.7,2026
"184, Phường Nhiêu Lộc, TP Hồ Chí Minh",15.9,,,Đông Bắc,,2,2,2,Have certificate,Full,3,2026
"Đường Huỳnh Tấn Phát, Xã Nhà Bè, TP Hồ Chí Minh",52,,,,,4,4,5,Have certificate,Full,6.99,2026
"Đường Tân Hòa Đông, Phường Bình Trị Đông, TP Hồ Chí Minh",24,,,,,3,3,3,Have certificate,Full,3.599,2026
"Đường Phạm Hữu Lầu, Phường Tân Mỹ, TP Hồ Chí Minh",100,,,,,4,6,6,Have certificate,Other,16.5,2026
"Đường Trần Văn Quang, Phường Bảy Hiền, TP Hồ Chí Minh",36,,,,,,4,,Have certificate,,5.2,2026
"Đường số 15, Phường Bình Hưng Hòa, TP Hồ Chí Minh",64,,,,,4,5,4,Have certificate,,8.19,2026
"Đường Trường Sơn, Phường Hòa Hưng, TP Hồ Chí Minh",270,,,,,2,2,2,,,49,2026
"Đường Tân Thới Nhất 1B Khu Phố 5, Phường Đông Hưng Thuận, TP Hồ Chí Minh",90,,,,,,2,,Have certificate,,6.5,2026
"Đường Nguyễn Văn Quỳ, Phường Phú Thuận, TP Hồ Chí Minh",40,,,,,,3,3,Have certificate,,5.69,2026
"18/11, Phường Tân Hưng, TP Hồ Chí Minh",16,,,,,2,1,2,Other,Basic,1.56,2026
"Tan Thới Nhất, Phường Đông Hưng Thuận, TP Hồ Chí Minh",45,,,,,2,2,2,Have certificate,,4.2,2026
"Đường Tân Mỹ, Phường Tân Thuận, TP Hồ Chí Minh",32,,,Đông Nam,,2,2,2,Have certificate,Basic,4.1,2026
"Đường Lâm Văn Bền, Phường Tân Hưng, TP Hồ Chí Minh",52,,,,,,3,,Have certificate,,3.5,2026
"Đường Trần Xuân Soạn, Phường Tân Hưng, TP Hồ Chí Minh",33,,,,,5,4,3,Have certificate,,5,2026
"Đường Nguyễn Thị Trọn, Xã Vĩnh Lộc, TP Hồ Chí Minh",60,,,,,,3,2,Shared certificate,,1.35,2026
"Đường Huỳnh Tấn Phát, Phường Phú Thuận, TP Hồ Chí Minh",76,,,,,3,4,5,Have certificate,,6.5,2026
"Đường Trần Xuân Soạn, Phường Tân Hưng, TP Hồ Chí Minh",33,,,,,5,4,3,Have certificate,,5,2026
"Đường Thạnh Xuân 25, Phường Thới An, TP Hồ Chí Minh",85,,,Đông Nam,,4,4,5,Have certificate,Other,7.78,2026
"Đường số 8, Phường Linh Xuân, TP Hồ Chí Minh",107.2,,,,,,4,,Have certificate,,6.5,2026
"Đường Bùi Quang Là, Phường An Hội Tây, TP Hồ Chí Minh",68,,,Đông Nam,,6,6,6,Have certificate,Other,12.9,2026
"Đường Bùi Quang Là, Phường An Hội Tây, TP Hồ Chí Minh",46,,,,,4,5,4,Have certificate,Full,5.7,2026
"Đường số 12, Phường Bình Hưng Hòa, TP Hồ Chí Minh",48,,,,,2,2,2,Have certificate,,5.2,2026
"Đường Thới An 13, Phường Thới An, TP Hồ Chí Minh",31.5,,,,,3,3,3,Shared certificate,Basic,1.78,2026
"Đường Xô Viết Nghệ Tĩnh, Phường Bình Thạnh, TP Hồ Chí Minh",60,,,,,,3,3,,,6.85,2026
"Thạnh Lộc 28, Phường An Phú Đông, TP Hồ Chí Minh",60,,,,,5,5,4,Have certificate,Full,5.95,2026
"Đường Phú Thuận, Phường Phú Thuận, TP Hồ Chí Minh",76,,,Bắc,,4,6,4,Have certificate,Full,16.2,2026
"Đường Phạm Hữu Lầu, Phường Tân Mỹ, TP Hồ Chí Minh",100,,,,,4,6,6,Have certificate,Other,16.5,2026
"Đường Trần Quang Cơ, Phường Tân Thới Hiệp, TP Hồ Chí Minh",70,,,,,,4,,Have certificate,Other,10.98,2026
"Đường Lưu Hữu Phước, Phường Phú Định, TP Hồ Chí Minh",59,,,,,,2,,Have certificate,,5.4,2026
"Đường Trường Sơn, Phường Hòa Hưng, TP Hồ Chí Minh",270,,,,,2,2,2,,,49,2026
"Đường số 12, Phường Bình Hưng Hòa, TP Hồ Chí Minh",80,,,,,5,6,5,Have certificate,,8.5,2026
"Đường Hồ Biểu Chánh, Phường Phú Nhuận, TP Hồ Chí Minh",60,,,Đông Nam,,5,9,6,Have certificate,Other,15.79,2026
"Huỳnh Thị Hai, Phường Trung Mỹ Tây, TP Hồ Chí Minh",41,,,,,2,2,2,Have certificate,Basic,3.25,2026
"168, Xã Hiệp Phước, TP Hồ Chí Minh",160,,,Đông Bắc,,3,10,6,Have certificate,Full,6.4,2026
"435/53/12, Phường Tân Thuận, TP Hồ Chí Minh",23,,,Đông Bắc,,2,2,1,Have certificate,Other,2.29,2026
"Đường số 48, Phường Hiệp Bình, TP Hồ Chí Minh",27,,,,,,2,1,Shared certificate,,1.2,2026
"Đường Ba Đình, Phường Chánh Hưng, TP Hồ Chí Minh",24.28,,,,,,2,,,,2.45,2026
"Đường Nguyễn Thiện Thuật, Phường Bình Thạnh, TP Hồ Chí Minh",72,,,,,,3,,Have certificate,,7.5,2026
"Đường Tô Hiệu, Phường Phú Thạnh, TP Hồ Chí Minh",71,,,Bắc,,1,2,1,Have certificate,,7.5,2026
"Đường số 12, Phường Bình Hưng Hòa, TP Hồ Chí Minh",48,,,,,2,2,2,Have certificate,,5.2,2026
"Đường Thới An 13, Phường Thới An, TP Hồ Chí Minh",31.5,,,,,3,3,3,Shared certificate,Basic,1.78,2026
"Đường Lạc Long Quân, Phường Tân Hòa, TP Hồ Chí Minh",50,,,,,4,4,,Have certificate,,7.3,2026
"Đường số 8, Phường Linh Xuân, TP Hồ Chí Minh",107.2,,,,,,4,,Have certificate,,6.5,2026
"Huỳnh Thị Hai, Phường Trung Mỹ Tây, TP Hồ Chí Minh",41,,,,,2,2,2,Have certificate,Basic,3.25,2026
"Hương Lộ 80, Xã Vĩnh Lộc, TP Hồ Chí Minh",103,,,,,,6,6,Shared certificate,,1.78,2026
"751, Phường Tân Hưng, TP Hồ Chí Minh",34.4,,,,,3,3,4,Have certificate,Other,6.2,2026
"Đường Số 5, Phường Bình Hưng Hòa, TP Hồ Chí Minh",80,,,,,3,3,3,Have certificate,,8.29,2026
"Đường số 12, Phường Bình Hưng Hòa, TP Hồ Chí Minh",80,,,,,5,6,5,Have certificate,,8.5,2026
"Đường Võ Văn Vân, Xã Tân Vĩnh Lộc, TP Hồ Chí Minh",60,,,,,,4,2,Shared certificate,,2.1,2026
"Đường Nguyễn Sỹ Sách, Phường Tân Sơn, TP Hồ Chí Minh",29,,,,,2,2,2,Have certificate,Other,4.25,2026
"Đường Thới Hòa, Xã Vĩnh Lộc, TP Hồ Chí Minh",48,,,,,,2,2,Shared certificate,,1.79,2026
"168, Xã Hiệp Phước, TP Hồ Chí Minh",160,,,Đông Bắc,,3,10,6,Have certificate,Full,6.4,2026
"Đường Phạm Thế Hiển, Phường Bình Đông, TP Hồ Chí Minh",64,,,,,2,3,1,Other,Basic,2,2026
"Đường Bình Đông, Phường Phú Định, TP Hồ Chí Minh",15,,,,,2,2,1,Have certificate,,1.7,2026
"Đường Trần Thanh Mại, Phường Tân Tạo, TP Hồ Chí Minh",55,,,Bắc,,1,4,4,Have certificate,Basic,2.9,2026
"Đường Chiến Lược, Phường Bình Trị Đông, TP Hồ Chí Minh",20,,,,,2,2,,Have certificate,,2.7,2026
"Đường số 48, Phường Hiệp Bình, TP Hồ Chí Minh",27,,,,,,2,1,Shared certificate,,1.2,2026
"Số 1, Phường Bình Hưng Hòa, TP Hồ Chí Minh",27,,,,,2,5,3,Have certificate,,3.6,2026
"Hương Lộ 80, Xã Vĩnh Lộc, TP Hồ Chí Minh",103,,,,,,6,6,Shared certificate,,1.78,2026
"Đường Võ Văn Vân, Xã Tân Vĩnh Lộc, TP Hồ Chí Minh",60,,,,,,4,2,Shared certificate,,2.1,2026
"Đường Huỳnh Văn Bánh, Phường Phú Nhuận, TP Hồ Chí Minh",32,,,,,,3,3,Have certificate,Full,5.95,2026
"Đường Khuông Việt, Phường Tân Phú, TP Hồ Chí Minh",37,,,,,2,2,2,Have certificate,,5.55,2026
"Đường Lê Thị Riêng, Phường Thới An, TP Hồ Chí Minh",65,,,,,,4,,Have certificate,Other,7.7,2026
"Đường Số 5, Phường Bình Hưng Hòa, TP Hồ Chí Minh",80,,,,,3,3,3,Have certificate,,8.29,2026
"Đường Thới Hòa, Xã Vĩnh Lộc, TP Hồ Chí Minh",48,,,,,,2,2,Shared certificate,,1.79,2026
"Tân Hoà Đông, Phường Phú Lâm, TP Hồ Chí Minh",24.8,,,,,2,2,2,Have certificate,,3.75,2026
"Đường Ba Đình, Phường Chánh Hưng, TP Hồ Chí Minh",24.28,,,,,,2,,,,2.45,2026
"Nguyễn Lâm Phường Cầu Kiệu , Phường Cầu Kiệu, TP Hồ Chí Minh",16,,,,,2,1,1,Have certificate,,2.5,2026
"Đường Nguyễn Thái Sơn, Phường An Nhơn, TP Hồ Chí Minh",30,,,,,3,3,3,Have certificate,Full,4.5,2026
"Đường số 10, Phường An Lạc, TP Hồ Chí Minh",48,,,,,,4,4,Have certificate,Full,7.4,2026
"Đường Trần Xuân Soạn, Phường Tân Hưng, TP Hồ Chí Minh",67.5,,,,,,10,6,Have certificate,,7.9,2026
"Đường Nguyễn Duy Trinh, Phường Bình Trưng, TP Hồ Chí Minh",104,,,,,,4,4,Have certificate,,8.48,2026
"Đường Lê Thị Riêng, Phường Thới An, TP Hồ Chí Minh",65,,,,,,4,,Have certificate,Other,7.7,2026
"Đường Huỳnh Văn Bánh, Phường Phú Nhuận, TP Hồ Chí Minh",32,,,,,,3,3,Have certificate,Full,5.95,2026
"Đường số 10, Phường An Lạc, TP Hồ Chí Minh",48,,,,,,4,4,Have certificate,Full,7.4,2026
"Đường Linh Đông, Phường Hiệp Bình, TP Hồ Chí Minh",60,,,,,,4,3,Have certificate,,2.9,2026
"Đường Chiến Lược, Phường Bình Trị Đông, TP Hồ Chí Minh",20,,,,,2,2,,Have certificate,,2.7,2026
"Đường Lê Đình Cẩn, Phường Tân Tạo, TP Hồ Chí Minh",21,,,,,2,2,2,No certificate,,1.08,2026
"416/139, Phường Bàn Cờ, TP Hồ Chí Minh",61,,,Đông Bắc,,5,4,5,Have certificate,,13.45,2026
"Đường Lê Văn Quới, Phường Bình Hưng Hòa, TP Hồ Chí Minh",70,,,,,,3,,,,4.95,2026
"541/1/4, Phường Bình Trị Đông, TP Hồ Chí Minh",138,,,,,,1,,Have certificate,,6.6,2026
"Đường Tô Ngọc Vân F Thạnh Xuân Q12, Phường Thới An, TP Hồ Chí Minh",125,,,Tây Nam,,1,2,2,Have certificate,Basic,12.999,2026
"96/10/8, Phường Tân Mỹ, TP Hồ Chí Minh",33,,,Nam,,2,2,2,Other,Basic,920,2026
"Đường Trần Văn Kiểu, Phường Bình Phú, TP Hồ Chí Minh",80,,,Tây Bắc,,3,3,,Have certificate,Basic,14.5,2026
"Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, TP Hồ Chí Minh",56,,,,,4,4,,Have certificate,,6.8,2026
"Đường Số 5, Phường Bình Hưng Hòa, TP Hồ Chí Minh",56,,,,,5,5,4,Have certificate,,8.19,2026
"Đường An Dương Vương, Phường Phú Định, TP Hồ Chí Minh",36,,,,,2,2,2,Other,Basic,1.6,2026
"Đường Trương Thị Hoa, Phường Tân Thới Hiệp, TP Hồ Chí Minh",24,,,,,3,3,3,Other,Other,1.68,2026
"Đường Tân Quý, Phường Tân Sơn Nhì, TP Hồ Chí Minh",215,,,,,4,10,6,Have certificate,Full,21.5,2026
"Đường Hà Huy Giáp, Phường Thới An, TP Hồ Chí Minh",49.5,,,,,2,2,3,Have certificate,,4.18,2026
"Đường Tân Sơn Nhì, Phường Tân Sơn Nhì, TP Hồ Chí Minh",60,,,Đông Bắc,,2,2,,,,7.5,2026
"Đường Tân Thới Nhất 5, Phường Đông Hưng Thuận, TP Hồ Chí Minh",100,,,Bắc,,2,4,5,Have certificate,Basic,7.3,2026
"Nguyễn Ảnh Thủ, Phường Tân Thới Hiệp, TP Hồ Chí Minh",80,,,,,3,4,,Have certificate,Other,7.9,2026
"Đường Nguyễn Xí, Phường Bình Lợi Trung, TP Hồ Chí Minh",72,,,,,,3,,Have certificate,,7.9,2026
"Đường Trần Thái Tông, Phường Tân Sơn, TP Hồ Chí Minh",32,,,,,,2,2,Have certificate,,4,2026
"Đường Tô Ngọc Vân F Thạnh Xuân Q12, Phường Thới An, TP Hồ Chí Minh",125,,,Tây Nam,,1,2,2,Have certificate,Basic,12.999,2026
"96/10/8, Phường Tân Mỹ, TP Hồ Chí Minh",33,,,Nam,,2,2,2,Other,Basic,920,2026
"Đường Trần Văn Kiểu, Phường Bình Phú, TP Hồ Chí Minh",80,,,Tây Bắc,,3,3,,Have certificate,Basic,14.5,2026
"Đường Song hành Quốc Lộ 22, Phường Đông Hưng Thuận, TP Hồ Chí Minh",67,,,Tây Nam,,2,3,3,Have certificate,Basic,4.68,2026
"105, Phường Linh Xuân, TP Hồ Chí Minh",187.3,,,Đông Bắc,,1,2,2,Have certificate,Basic,11.7,2026
"Đường Vườn Lài, Phường Phú Thọ Hòa, TP Hồ Chí Minh",21,,,,,2,2,2,Have certificate,,3.5,2026
"Đường Mã Lò, Phường Bình Trị Đông, TP Hồ Chí Minh",63,,,,,,2,,,,4.85,2026
"115/1/82, Phường Hạnh Thông, TP Hồ Chí Minh",16,,,,,2,2,2,Have certificate,Basic,1.98,2026
"904, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",130,,,,,,4,2,Have certificate,,6.5,2026
"Đường Số 138, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",60,,,,,,3,,,,3.65,2026
"Hẻm Nơ Trang Long, Phường Bình Lợi Trung, TP Hồ Chí Minh",16,,,,,2,1,1,Other,,1.25,2026
"290, Phường Bình Lợi Trung, TP Hồ Chí Minh",92,,,Đông Nam,,1,3,,Have certificate,Full,13.8,2026
"Đường Số 6, Phường Bình Tân, TP Hồ Chí Minh",40,,,Đông,,1,3,2,Have certificate,,1.639,2026
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, TP Hồ Chí Minh",30,,,,,3,2,,Have certificate,,2.58,2026
"Đường Phan Xích Long, Phường Cầu Kiệu, TP Hồ Chí Minh",40,,,,,,2,2,Have certificate,,6.6,2026
"Đường Hà Huy Giáp, Phường Thới An, TP Hồ Chí Minh",49.5,,,,,2,2,3,Have certificate,,4.18,2026
"Đường Âu Dương Lân, Phường Chánh Hưng, TP Hồ Chí Minh",91,,,,,6,10,6,Have certificate,Full,22,2026
"Đường Song hành Quốc Lộ 22, Phường Đông Hưng Thuận, TP Hồ Chí Minh",67,,,Tây Nam,,2,3,3,Have certificate,Basic,4.68,2026
"Đường số 14, Phường Bình Hưng Hòa, TP Hồ Chí Minh",36,,,,,2,2,2,Have certificate,,3.45,2026
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",72,,,,,2,2,2,Have certificate,Full,5.95,2026
"Đường Quang Trung, Phường Gò Vấp, TP Hồ Chí Minh",10,,,,,,1,,Have certificate,,1.6,2026
"Đường An Dương Vương, Phường Bình Trị Đông, TP Hồ Chí Minh",84,,,,,4,5,5,No certificate,Other,8.3,2026
"Đường Phan Xích Long, Phường Cầu Kiệu, TP Hồ Chí Minh",40,,,,,,2,2,Have certificate,,6.6,2026
"Đường Thới An 18, Phường Thới An, TP Hồ Chí Minh",47.25,,,,,2,3,2,Shared certificate,Basic,1.98,2026
"Đường Số 10, Phường Linh Xuân, TP Hồ Chí Minh",40,,,,,2,2,2,Have certificate,Full,3.19,2026
"Long Trường, Phường Long Trường, TP Hồ Chí Minh",100,,,Nam,,3,4,4,Have certificate,Full,9.6,2026
"Đường Số 4, Phường Bình Trị Đông, TP Hồ Chí Minh",17,,,,,2,2,2,Have certificate,Basic,2.98,2026
"Đường Lê Thị Riêng, Phường Thới An, TP Hồ Chí Minh",80,,,,,,4,6,Have certificate,Other,9.05,2026
"42/11/24, Phường Tân Sơn, TP Hồ Chí Minh",53.9,,,,,2,2,2,Have certificate,Basic,6,2026
"Đường số 1, Phường Bình Tân, TP Hồ Chí Minh",52,,,Bắc,,3,4,4,Have certificate,Full,4.7,2026
"Đường Bùi Đình Tuý, Phường Bình Thạnh, TP Hồ Chí Minh",22.8,,,Tây,,4,2,2,Have certificate,Full,3.94,2026
"Đường Phan Huy ích, Phường Tân Sơn, TP Hồ Chí Minh",43.56,,,Bắc,,3,4,5,,,7.85,2026
"Long Trường, Phường Long Trường, TP Hồ Chí Minh",100,,,Nam,,3,4,4,Have certificate,Full,9.6,2026
"Đường Quang Trung, Phường Gò Vấp, TP Hồ Chí Minh",20,,,,,,2,,Have certificate,,1.6,2026
"Đường Phạm Văn Chiêu, Phường An Hội Tây, TP Hồ Chí Minh",68,,,Đông Nam,,5,10,6,Have certificate,Full,12.8,2026
"Đường Lê Văn Khương, Phường Thới An, TP Hồ Chí Minh",60,,,Nam,,4,4,6,Have certificate,Other,7.55,2026
"Đường số 1, Phường Bình Tân, TP Hồ Chí Minh",52,,,Bắc,,3,4,4,Have certificate,Full,4.7,2026
"Đường Tân Thới Hiệp 09, Phường Tân Thới Hiệp, TP Hồ Chí Minh",76,,,Đông Bắc,,3,6,6,Have certificate,Full,8.95,2026
"Đường Quang Trung, Phường Thông Tây Hội, TP Hồ Chí Minh",26,,,,,,2,,Have certificate,,2.85,2026
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, TP Hồ Chí Minh",51,,,,,2,3,,Have certificate,,6.5,2026
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",60,,,,,4,5,4,Have certificate,,5.699,2026
"Đường Quang Trung, Phường Gò Vấp, TP Hồ Chí Minh",10,,,,,,1,,Have certificate,,1.6,2026
"Số 4, Phường Tân Hưng, TP Hồ Chí Minh",63,,,Đông,,2,2,2,Have certificate,,12.8,2026
"Đường An Dương Vương, Phường Bình Trị Đông, TP Hồ Chí Minh",84,,,,,4,5,5,No certificate,Other,8.3,2026
"Ao Đôi, Phường Bình Trị Đông, TP Hồ Chí Minh",201,,,,,4,7,5,Have certificate,,14.8,2026
"Đường Số 10, Phường Linh Xuân, TP Hồ Chí Minh",40,,,,,2,2,2,Have certificate,Full,3.19,2026
"Đường Phan Huy ích, Phường Tân Sơn, TP Hồ Chí Minh",43.56,,,Bắc,,3,4,5,,,7.85,2026
"Đường Phú Thọ Hoà, Phường Phú Thọ Hòa, TP Hồ Chí Minh",51,,,,,2,3,,Have certificate,,6.5,2026
"Đường Dương Bá Trạc, Phường Chánh Hưng, TP Hồ Chí Minh",48,,,,,,4,3,Have certificate,Full,7.1,2026
"Đường Bùi Đình Tuý, Phường Bình Thạnh, TP Hồ Chí Minh",97,,,,,,3,,Have certificate,,10,2026
"zalo 0767.745.313, Phường Bình Tiên, TP Hồ Chí Minh",58.5,,,,,4,4,4,Have certificate,Other,18.9,2026
"Đường Tân Xuân 1, Xã Hóc Môn, TP Hồ Chí Minh",84,,,Tây Bắc,,1,1,1,Have certificate,Basic,3.35,2026
"Đường Lê Văn Khương, Phường Thới An, TP Hồ Chí Minh",60,,,Nam,,4,4,6,Have certificate,Other,7.55,2026
"Đường Tân Thới Hiệp 09, Phường Tân Thới Hiệp, TP Hồ Chí Minh",76,,,Đông Bắc,,3,6,6,Have certificate,Full,8.95,2026
"62 , Phường Tăng Nhơn Phú, TP Hồ Chí Minh",105,,,,,,2,2,,,6.1,2026
"Đường Tân Xuân 1, Xã Hóc Môn, TP Hồ Chí Minh",84,,,Tây Bắc,,1,1,1,Have certificate,Basic,3.35,2026
"Đường Trương Phước Phan, Phường Bình Trị Đông, TP Hồ Chí Minh",40,,,,,2,1,,Shared certificate,,1.9,2026
"Đường Tân Thới Hiệp 14, Phường Tân Thới Hiệp, TP Hồ Chí Minh",236,,,,,,3,,Have certificate,,13.8,2026
"Đường An Dương Vương, Phường Chợ Quán, TP Hồ Chí Minh",60,,,,,2,4,3,Have certificate,Full,12.95,2026
"Đường Lã Xuân Oai, Phường Tăng Nhơn Phú, TP Hồ Chí Minh",70,,,,,,2,2,Have certificate,,4.45,2026
"45, Phường Hiệp Bình, TP Hồ Chí Minh",80,,,Đông Bắc,,3,4,4,Have certificate,Other,11.9,2026
"1247/30/2, Phường Phú Thuận, TP Hồ Chí Minh",46,,,Đông,,2,3,2,Have certificate,Full,4.3,2026
"Xuân Thới Thượng 31, Xã Bà Điểm, TP Hồ Chí Minh",52,,,Đông,,1,2,2,,,3.35,2026
"Nguyễn Thị Tiểu, Xã Bà Điểm, TP Hồ Chí Minh",84,,,Đông Nam,,3,5,5,Have certificate,Other,6.78,2026
"Đường Lê Ngã, Phường Tân Phú, TP Hồ Chí Minh",11,,,,,,2,3,Have certificate,Full,1.8,2026
"Đường Tây Thạnh, Phường Tây Thạnh, TP Hồ Chí Minh",120,,,,,7,10,6,Have certificate,,24,2026
"Đường Nguyễn Duy Trinh, Phường Bình Trưng, TP Hồ Chí Minh",62,,,Tây,,1,2,,Have certificate,Other,6.5,2026
"109/17 Nguyen Thuong Hien, Phường Bình Lợi Trung, TP Hồ Chí Minh",34,,,Đông Bắc,,2,2,3,Have certificate,Basic,5.5,2026
"Đường Nguyễn Thái Sơn, Phường An Nhơn, TP Hồ Chí Minh",24.62,,,Tây,,3,3,3,Have certificate,Other,4.49,2026
"thạnh xuân 22, Phường Thới An, TP Hồ Chí Minh",50,,,Tây Nam,,3,4,4,Shared certificate,Other,2.39,2026
"Đường Số 8, Phường Bình Hưng Hòa, TP Hồ Chí Minh",46.2,,,,,1,2,2,Have certificate,Full,3.75,2026
"Tân Chánh Hiệp 07, Phường Trung Mỹ Tây, TP Hồ Chí Minh",44,,,Đông Nam,,2,2,2,Have certificate,Other,4.19,2026
"788/37/2E Nguyễn Kiệm, Phường Hạnh Thông, TP Hồ Chí Minh",20,,,Bắc,,2,2,,Have certificate,Other,2.95,2026
"Đường Nguyễn Khoái, Phường Vĩnh Hội, TP Hồ Chí Minh",51,,,,,,3,,Have certificate,,6.59,2026
"Đường Tỉnh lộ 10, Phường Bình Trị Đông, TP Hồ Chí Minh",65,,,,,5,5,5,Have certificate,,7.999,2026
"Đường Nơ Trang Long, Phường Bình Lợi Trung, TP Hồ Chí Minh",99,,,,,,3,,Have certificate,,4.36,2026
"Đường Số 25A, Phường An Lạc, TP Hồ Chí Minh",84,,,Tây Bắc,,4,5,6,Have certificate,Full,10.8,2026
"159/2/7 trần văn quang , Phường Bảy Hiền, TP Hồ Chí Minh",10,,,Đông Nam,,2,2,2,Have certificate,,980,2026
"Đường Hương Lộ 2, Phường Bình Trị Đông, TP Hồ Chí Minh",63,,,,,4,3,4,Have certificate,Full,6.8,2026
"Đường Nơ Trang Long, Phường Bình Lợi Trung, TP Hồ Chí Minh",99,,,,,,3,,Have certificate,,4.36,2026
